time	V(probe)
Step Information: J4=-2  (Step: 1/2)
3.162900236602397e-08	-2.073479e-02
3.165161607852980e-08	-2.715912e-02
3.167230771494260e-08	-3.263298e-02
3.168964600175682e-08	-3.684418e-02
3.170592355328797e-08	-4.041141e-02
3.172481475234010e-08	-4.406562e-02
3.174364339624023e-08	-4.716953e-02
3.176272223321375e-08	-4.969541e-02
3.178369567601980e-08	-5.175951e-02
3.180223603282745e-08	-5.299914e-02
3.181319476559706e-08	-5.341187e-02
3.182564661671829e-08	-5.356187e-02
3.183820642541701e-08	-5.340765e-02
3.185381866479973e-08	-5.279121e-02
3.187119582573716e-08	-5.156948e-02
3.189239285810544e-08	-4.933309e-02
3.191669303211743e-08	-4.588797e-02
3.193832172496149e-08	-4.202771e-02
3.196280428234942e-08	-3.681435e-02
3.198684866433727e-08	-3.093959e-02
3.201654703552097e-08	-2.286344e-02
3.204419827484899e-08	-1.477648e-02
3.206351219373586e-08	-8.856694e-03
3.208637275822621e-08	-1.689550e-03
3.210925475922174e-08	5.493046e-03
3.213544506611047e-08	1.357127e-02
3.215979028358681e-08	2.081191e-02
3.217984826206043e-08	2.645460e-02
3.220045939232538e-08	3.181565e-02
3.222532107246090e-08	3.767358e-02
3.224541746384922e-08	4.184103e-02
3.226555263807574e-08	4.533185e-02
3.229231667765080e-08	4.892262e-02
3.232159483667804e-08	5.159773e-02
3.234429919512581e-08	5.268138e-02
3.236247523949581e-08	5.280533e-02
3.238104621221107e-08	5.225432e-02
3.240026928131706e-08	5.105904e-02
3.241504289339374e-08	4.970495e-02
3.242783783262051e-08	4.818132e-02
3.244369229884379e-08	4.589519e-02
3.246000313660328e-08	4.316768e-02
3.247226870376916e-08	4.083598e-02
3.248802292968992e-08	3.750851e-02
3.250306200913813e-08	3.404521e-02
3.251854057246374e-08	3.020920e-02
3.253088627680273e-08	2.696704e-02
3.254320908386341e-08	2.356887e-02
3.255934681844464e-08	1.892160e-02
3.258293284799806e-08	1.187935e-02
3.260179514381896e-08	6.098744e-03
3.261695652676504e-08	1.384171e-03
3.263528665274603e-08	-4.323609e-03
3.265349417251773e-08	-9.929262e-03
3.267504021322964e-08	-1.640025e-02
3.269540077047439e-08	-2.224772e-02
3.272095116675546e-08	-2.910079e-02
3.274560526111394e-08	-3.510410e-02
3.276980617596783e-08	-4.023577e-02
3.279657998348034e-08	-4.495075e-02
3.282161669015649e-08	-4.839651e-02
3.284322070497054e-08	-5.048587e-02
3.286650660702565e-08	-5.181917e-02
3.288561833534151e-08	-5.219211e-02
3.290458682661592e-08	-5.181662e-02
3.292905568312231e-08	-5.037965e-02
3.295236962843809e-08	-4.809223e-02
3.297491469693528e-08	-4.499293e-02
3.299795350646623e-08	-4.099170e-02
3.302119105949968e-08	-3.622991e-02
3.303895568546359e-08	-3.210647e-02
3.305953634455202e-08	-2.685508e-02
3.308064676205106e-08	-2.107622e-02
3.310225077026440e-08	-1.482928e-02
3.312470170793566e-08	-8.090728e-03
3.314869664115736e-08	-7.474438e-04
3.317172708734237e-08	6.308103e-03
3.319479450497037e-08	1.326427e-02
3.321375905951845e-08	1.880376e-02
3.323304461902291e-08	2.418158e-02
3.325207744847988e-08	2.915837e-02
3.327437072540500e-08	3.448613e-02
3.329849053549210e-08	3.959078e-02
3.332136596399603e-08	4.375906e-02
3.333726270483858e-08	4.618096e-02
3.335335845675095e-08	4.810200e-02
3.337934667211863e-08	5.036123e-02
3.339705502734165e-08	5.126626e-02
3.341821863969140e-08	5.156577e-02
3.343550224264146e-08	5.122651e-02
3.345385995067107e-08	5.029345e-02
3.346623037139723e-08	4.932536e-02
3.348003073645782e-08	4.789040e-02
3.349483270507512e-08	4.599838e-02
3.351084467407462e-08	4.355380e-02
3.352822064918020e-08	4.046889e-02
3.354562521215498e-08	3.692356e-02
3.357004556208989e-08	3.131702e-02
3.359371886369170e-08	2.532562e-02
3.361531808349427e-08	1.941740e-02
3.363724886823656e-08	1.309626e-02
3.365543674754006e-08	7.681375e-03
3.367380976740470e-08	2.116577e-03
3.369421614548414e-08	-4.078639e-03
3.371647937678049e-08	-1.075114e-02
3.373979581250558e-08	-1.753871e-02
3.376053142271075e-08	-2.329851e-02
3.378116676206183e-08	-2.866924e-02
3.380179523828152e-08	-3.355969e-02
3.382907460741199e-08	-3.932337e-02
3.384640225716158e-08	-4.246916e-02
3.386816475718539e-08	-4.569717e-02
3.389062502165333e-08	-4.823642e-02
3.391585660355519e-08	-5.007979e-02
3.394026733644712e-08	-5.083956e-02
3.396342535388512e-08	-5.056413e-02
3.398707113716397e-08	-4.929015e-02
3.401055153427142e-08	-4.708243e-02
3.403319530755714e-08	-4.413392e-02
3.405063601062193e-08	-4.131479e-02
3.406724651788120e-08	-3.820000e-02
3.408109085140990e-08	-3.531979e-02
3.409375572515000e-08	-3.246874e-02
3.410516844407559e-08	-2.973888e-02
3.411642728924107e-08	-2.690531e-02
3.412926663682030e-08	-2.352827e-02
3.414292947472282e-08	-1.979408e-02
3.415616766540060e-08	-1.605516e-02
3.416986941522299e-08	-1.207852e-02
3.418754939400680e-08	-6.840999e-03
3.420888382624008e-08	-4.488731e-04
3.423071678144900e-08	6.088592e-03
3.425082377155717e-08	1.201422e-02
3.427260465034199e-08	1.822927e-02
3.429400825686038e-08	2.403371e-02
3.431647872185679e-08	2.970881e-02
3.433769861054531e-08	3.458195e-02
3.435968799022149e-08	3.902773e-02
3.438338544916501e-08	4.308923e-02
3.440537140163273e-08	4.612711e-02
3.442548133676946e-08	4.820046e-02
