time	V(probe)
4.326940999388463e-09	2.701252e+00
4.334793705645648e-09	2.703475e+00
4.338922699842009e-09	2.698479e+00
4.343256854723397e-09	2.705408e+00
4.347006819471993e-09	2.708023e+00
4.351364195136981e-09	2.706698e+00
4.354003712955051e-09	2.703870e+00
4.358098139976024e-09	2.706286e+00
4.362322008588883e-09	2.707447e+00
4.367017079852802e-09	2.707388e+00
4.370664833344902e-09	2.709024e+00
4.371584398665482e-09	2.705771e+00
4.372204816511946e-09	2.706431e+00
4.373240987934639e-09	2.706941e+00
4.374228101309695e-09	2.707327e+00
4.375484210803306e-09	2.707801e+00
4.376817538034874e-09	2.708284e+00
4.379128046083130e-09	2.709071e+00
4.381793099428720e-09	2.705622e+00
4.387123206119903e-09	2.707026e+00
4.392466876929091e-09	2.702840e+00
4.398232970473635e-09	2.700819e+00
4.404415032956750e-09	2.698253e+00
4.412897609622696e-09	2.694050e+00
4.421952464323730e-09	2.688682e+00
4.429230005507546e-09	2.678971e+00
4.435496664074735e-09	2.678921e+00
4.440790152096207e-09	2.674543e+00
4.446019064564078e-09	2.669917e+00
4.452314566242336e-09	2.663972e+00
4.459832900496333e-09	2.656377e+00
4.466782289551026e-09	2.648928e+00
4.473339033379342e-09	2.641575e+00
4.478489954785702e-09	2.635608e+00
4.483666842013699e-09	2.629473e+00
4.487235762685415e-09	2.625177e+00
4.490938478749935e-09	2.620675e+00
4.495332936557778e-09	2.615285e+00
4.501270414025240e-09	2.607951e+00
4.505970642434623e-09	2.600062e+00
4.511539796311598e-09	2.595222e+00
4.518271533828138e-09	2.586931e+00
4.527215652738046e-09	2.576094e+00
4.534960942072057e-09	2.566964e+00
4.538986452962007e-09	2.562341e+00
4.540531777218721e-09	2.559275e+00
4.541960227267445e-09	2.558991e+00
4.543923542718119e-09	2.557215e+00
4.545633113295810e-09	2.555683e+00
4.547812709130211e-09	2.552583e+00
4.550757102584593e-09	2.549206e+00
4.553420118335568e-09	2.546707e+00
4.556314954172737e-09	2.543789e+00
4.560193600213565e-09	2.540636e+00
4.563806554271598e-09	2.536645e+00
4.568381952259382e-09	2.532601e+00
4.572601849606450e-09	2.529608e+00
4.579865741205632e-09	2.523635e+00
4.587605014381021e-09	2.518622e+00
4.591421940771786e-09	2.516470e+00
4.594677683946331e-09	2.514807e+00
4.597641694973266e-09	2.513512e+00
4.601241589062427e-09	2.511944e+00
4.606719390569900e-09	2.510065e+00
4.616431655946944e-09	2.507894e+00
