time	V(probe)
4.206871911450411e-09	-4.234658e-01
4.220281362114620e-09	-4.183601e-01
4.231924371881080e-09	-4.133188e-01
4.240155228356656e-09	-4.094079e-01
4.249253370734770e-09	-4.047484e-01
4.260982214746261e-09	-3.982228e-01
4.273720653691763e-09	-3.904902e-01
4.288344456138093e-09	-3.808192e-01
4.303752473432387e-09	-3.697740e-01
4.318270543641996e-09	-3.586471e-01
4.333695903936603e-09	-3.461688e-01
4.347154511671645e-09	-3.348187e-01
4.361557587353193e-09	-3.222945e-01
4.380894974277677e-09	-3.050000e-01
4.401638072747205e-09	-2.859759e-01
4.424982859969138e-09	-2.640703e-01
4.449534239277848e-09	-2.404241e-01
4.476304436961068e-09	-2.136903e-01
4.499874174056279e-09	-1.890950e-01
4.519012027531553e-09	-1.682510e-01
4.533146237450246e-09	-1.523103e-01
4.546418264306929e-09	-1.369114e-01
4.558983569871106e-09	-1.219630e-01
4.570479123247889e-09	-1.080033e-01
4.583677182103798e-09	-9.169418e-02
4.598049978850807e-09	-7.367904e-02
4.615514379918245e-09	-5.157394e-02
4.623212910076657e-09	-4.178955e-02
4.632286499311519e-09	-3.026747e-02
4.643542787259269e-09	-1.601885e-02
4.653499626739176e-09	-3.484862e-03
4.662939806772259e-09	8.309326e-03
4.672067709143925e-09	1.961606e-02
4.682566380490544e-09	3.248741e-02
4.694344842245836e-09	4.672682e-02
4.705978332092820e-09	6.055015e-02
4.723461358446451e-09	8.077049e-02
4.741892210555756e-09	1.012526e-01
4.770523045677355e-09	1.311155e-01
4.805630350535901e-09	1.642324e-01
4.848533574924268e-09	1.993638e-01
4.903808866467266e-09	2.362658e-01
4.939694367418635e-09	2.554109e-01
4.968405762284723e-09	2.682008e-01
5.004742768064869e-09	2.814890e-01
5.025949452049837e-09	2.878271e-01
5.041375257559805e-09	2.917779e-01
5.057501775479916e-09	2.952689e-01
5.072826010543934e-09	2.979240e-01
5.084182921390899e-09	2.994380e-01
5.096822528071917e-09	3.006278e-01
5.122101741433954e-09	3.012963e-01
5.149892148272655e-09	2.992404e-01
5.186008739360739e-09	2.920502e-01
5.221360491672446e-09	2.801298e-01
5.259064134368506e-09	2.624587e-01
5.303429905595627e-09	2.361464e-01
5.351980103620924e-09	2.022271e-01
5.412671907926624e-09	1.548733e-01
5.468838405074707e-09	1.079168e-01
5.531342809145062e-09	5.387973e-02
5.597327256182372e-09	-3.074560e-03
5.658669987185695e-09	-5.378906e-02
5.718875726348658e-09	-9.982125e-02
5.777312207616083e-09	-1.395341e-01
5.840162792197464e-09	-1.744289e-01
5.883995569405128e-09	-1.928066e-01
5.922199601415049e-09	-2.046582e-01
5.964831521187417e-09	-2.140185e-01
5.992410023778216e-09	-2.183063e-01
