time	V(far)	V(near)	V(probe)
4.583945131981500e-09	3.084646e+00	3.193795e+00	-7.530095e-02
4.590346469786667e-09	3.073129e+00	3.185839e+00	-8.112800e-02
4.596663193961495e-09	3.071991e+00	3.178894e+00	-8.608541e-02
4.603068772863895e-09	3.086808e+00	3.170511e+00	-9.027436e-02
4.610418500460232e-09	3.114335e+00	3.163517e+00	-9.400268e-02
4.617658537557116e-09	3.140394e+00	3.162915e+00	-9.651797e-02
4.625664512461106e-09	3.156291e+00	3.166660e+00	-9.793766e-02
4.632323575258420e-09	3.164627e+00	3.169655e+00	-9.802427e-02
4.639510148171227e-09	3.179679e+00	3.172189e+00	-9.701183e-02
4.651412542946640e-09	3.209440e+00	3.181916e+00	-9.288490e-02
4.663120955359885e-09	3.221677e+00	3.196892e+00	-8.599205e-02
4.673673025885618e-09	3.210567e+00	3.209707e+00	-7.757332e-02
4.685276754791373e-09	3.193591e+00	3.223580e+00	-6.619594e-02
4.698943736536478e-09	3.187270e+00	3.238312e+00	-5.043672e-02
4.714415001512986e-09	3.199129e+00	3.256302e+00	-3.030985e-02
4.733486380983919e-09	3.224113e+00	3.299212e+00	-3.687782e-03
4.753365051478029e-09	3.259031e+00	3.337034e+00	2.411214e-02
4.771994955890120e-09	3.305259e+00	3.362880e+00	4.814787e-02
4.794665137879629e-09	3.356417e+00	3.400421e+00	7.201307e-02
4.818710173565004e-09	3.391959e+00	3.424791e+00	8.822762e-02
4.833956261640094e-09	3.402614e+00	3.438181e+00	9.271682e-02
4.849733049887041e-09	3.397129e+00	3.445033e+00	9.218066e-02
4.865440163070731e-09	3.393290e+00	3.443043e+00	8.638175e-02
4.884943532398186e-09	3.394219e+00	3.435014e+00	7.229072e-02
4.904554067422602e-09	3.373485e+00	3.410168e+00	5.140935e-02
4.926908608883950e-09	3.340318e+00	3.389167e+00	2.150154e-02
4.947542453721704e-09	3.300013e+00	3.375411e+00	-9.518433e-03
4.968473697028766e-09	3.246440e+00	3.338037e+00	-4.161114e-02
4.974728607692239e-09	3.241766e+00	3.325721e+00	-5.098067e-02
4.979082737437817e-09	3.247984e+00	3.319497e+00	-5.735300e-02
4.985478301965492e-09	3.256841e+00	3.313755e+00	-6.642321e-02
4.992129274028511e-09	3.280433e+00	3.312228e+00	-7.542099e-02
4.998235252720826e-09	3.313566e+00	3.313280e+00	-8.322546e-02
