time	V(pulse)	V(ref)	V(v+)
6.246665356996867e-08	3.312953e+00	-1.335976e-02	3.313360e+00
6.249970603579281e-08	3.312971e+00	-1.334336e-02	3.313343e+00
6.251934770173047e-08	3.313051e+00	-1.340210e-02	3.313402e+00
6.254056834472320e-08	3.313186e+00	-1.351461e-02	3.313514e+00
6.256238131522402e-08	3.313351e+00	-1.365794e-02	3.313658e+00
6.259287905826289e-08	3.313586e+00	-1.386374e-02	3.313864e+00
6.262772181604217e-08	3.313781e+00	-1.402933e-02	3.314029e+00
6.268001419156006e-08	3.313861e+00	-1.407170e-02	3.314072e+00
6.271383252132987e-08	3.313730e+00	-1.392131e-02	3.313921e+00
6.273687019507881e-08	3.313507e+00	-1.368690e-02	3.313687e+00
6.276289509102182e-08	3.313132e+00	-1.330047e-02	3.313300e+00
6.279119888966378e-08	3.312629e+00	-1.278468e-02	3.312785e+00
6.282886068529020e-08	3.311921e+00	-1.205644e-02	3.312056e+00
6.287570533487134e-08	3.311124e+00	-1.122813e-02	3.311228e+00
6.290077987018976e-08	3.310795e+00	-1.087928e-02	3.310879e+00
6.291921670632259e-08	3.310632e+00	-1.069995e-02	3.310700e+00
6.293425261263929e-08	3.310550e+00	-1.060524e-02	3.310605e+00
6.295440350551570e-08	3.310501e+00	-1.053740e-02	3.310537e+00
6.297452708988109e-08	3.310501e+00	-1.052049e-02	3.310520e+00
6.300015483851801e-08	3.310544e+00	-1.054289e-02	3.310543e+00
6.302836565625011e-08	3.310585e+00	-1.056575e-02	3.310566e+00
6.305518628598870e-08	3.310572e+00	-1.053888e-02	3.310539e+00
6.306995633612105e-08	3.310512e+00	-1.047369e-02	3.310474e+00
6.308682691623934e-08	3.310372e+00	-1.033067e-02	3.310331e+00
6.310266321095469e-08	3.310163e+00	-1.012012e-02	3.310120e+00
6.313025526363728e-08	3.309645e+00	-9.600282e-03	3.309600e+00
6.315940375096834e-08	3.308941e+00	-8.894014e-03	3.308894e+00
6.320119268942097e-08	3.307793e+00	-7.740538e-03	3.307740e+00
6.324570787260141e-08	3.306606e+00	-6.539583e-03	3.306540e+00
6.327336209629472e-08	3.305984e+00	-5.904996e-03	3.305905e+00
6.329144732920591e-08	3.305683e+00	-5.592356e-03	3.305592e+00
6.330808485000108e-08	3.305493e+00	-5.391652e-03	3.305392e+00
6.332379158442465e-08	3.305389e+00	-5.275955e-03	3.305276e+00
6.334419554131755e-08	3.305352e+00	-5.224075e-03	3.305224e+00
6.337863268451029e-08	3.305437e+00	-5.286265e-03	3.305286e+00
6.341486315891402e-08	3.305611e+00	-5.440383e-03	3.305440e+00
6.346375563215489e-08	3.305758e+00	-5.570774e-03	3.305571e+00
6.351018795328691e-08	3.305640e+00	-5.448861e-03	3.305449e+00
6.352807468333313e-08	3.305460e+00	-5.270782e-03	3.305271e+00
6.354608963249535e-08	3.305159e+00	-4.972839e-03	3.304973e+00
6.356405373305963e-08	3.304773e+00	-4.590902e-03	3.304591e+00
6.359134826257630e-08	3.304089e+00	-3.911003e-03	3.303911e+00
6.362000817744604e-08	3.303348e+00	-3.170098e-03	3.303170e+00
6.366099093392916e-08	3.302384e+00	-2.198611e-03	3.302199e+00
6.368567429649968e-08	3.301939e+00	-1.745112e-03	3.301745e+00
6.370911296834609e-08	3.301692e+00	-1.485748e-03	3.301486e+00
6.373813654256030e-08	3.301595e+00	-1.372807e-03	3.301373e+00
6.376759542016177e-08	3.301683e+00	-1.444927e-03	3.301445e+00
6.380219154850376e-08	3.301920e+00	-1.666809e-03	3.301667e+00
6.384029413990801e-08	3.302161e+00	-1.899222e-03	3.301899e+00
6.388688188084982e-08	3.302270e+00	-2.005426e-03	3.302006e+00
6.391656501142954e-08	3.302180e+00	-1.917109e-03	3.301917e+00
6.393286248772253e-08	3.302052e+00	-1.790731e-03	3.301791e+00
6.395033512770657e-08	3.301862e+00	-1.602119e-03	3.301602e+00
6.396819735904932e-08	3.301634e+00	-1.375675e-03	3.301376e+00
6.400392182173483e-08	3.301159e+00	-8.996350e-04	3.300900e+00
6.404971503798843e-08	3.300630e+00	-3.646770e-04	3.300365e+00
6.409550981077975e-08	3.300281e+00	-4.754189e-06	3.300005e+00
6.412853453500989e-08	3.300205e+00	8.186353e-05	3.299918e+00
6.416660422835452e-08	3.300301e+00	-1.107998e-06	3.300001e+00
6.420338701964519e-08	3.300499e+00	-1.888152e-04	3.300189e+00
6.424291156457602e-08	3.300724e+00	-4.056609e-04	3.300406e+00
6.428644947190821e-08	3.300872e+00	-5.501710e-04	3.300550e+00
6.431371317865919e-08	3.300863e+00	-5.425704e-04	3.300543e+00
6.433125238005498e-08	3.300792e+00	-4.729709e-04	3.300473e+00
6.434630028346674e-08	3.300685e+00	-3.688847e-04	3.300369e+00
6.436386768758893e-08	3.300514e+00	-2.003590e-04	3.300200e+00
6.439332159565196e-08	3.300157e+00	1.519529e-04	3.299848e+00
6.442382274585698e-08	3.299751e+00	5.552323e-04	3.299445e+00
6.447180505569717e-08	3.299148e+00	1.159173e-03	3.298841e+00
6.450395588816962e-08	3.298841e+00	1.470558e-03	3.298529e+00
6.452535766218580e-08	3.298738e+00	1.580311e-03	3.298420e+00
6.454974051167461e-08	3.298737e+00	1.589623e-03	3.298410e+00
6.457493229092493e-08	3.298844e+00	1.490437e-03	3.298510e+00
6.461092553380957e-08	3.299096e+00	1.247900e-03	3.298752e+00
6.465664333970147e-08	3.299384e+00	9.636930e-04	3.299036e+00
6.469675532393105e-08	3.299476e+00	8.674968e-04	3.299133e+00
6.472332308867173e-08	3.299386e+00	9.509958e-04	3.299049e+00
6.474241239679188e-08	3.299221e+00	1.110496e-03	3.298889e+00
6.476143433204953e-08	3.298981e+00	1.343307e-03	3.298657e+00
6.477968129992430e-08	3.298697e+00	1.622499e-03	3.298378e+00
6.481617523567386e-08	3.298062e+00	2.247530e-03	3.297753e+00
6.485570162782951e-08	3.297409e+00	2.896308e-03	3.297104e+00
6.489558919417164e-08	3.296887e+00	3.418625e-03	3.296581e+00
6.492179568775963e-08	3.296697e+00	3.613377e-03	3.296387e+00
6.495079590134937e-08	3.296676e+00	3.641247e-03	3.296359e+00
6.498269453973388e-08	3.296834e+00	3.491790e-03	3.296508e+00
6.502106608914778e-08	3.297147e+00	3.184953e-03	3.296815e+00
6.506569921189717e-08	3.297426e+00	2.902468e-03	3.297098e+00
6.511893381324037e-08	3.297446e+00	2.866998e-03	3.297133e+00
6.514374972278012e-08	3.297262e+00	3.040395e-03	3.296960e+00
6.516559525644946e-08	3.296949e+00	3.341959e-03	3.296658e+00
6.518629234330566e-08	3.296571e+00	3.709437e-03	3.296291e+00
6.520012931706616e-08	3.296284e+00	3.989435e-03	3.296010e+00
6.521442233439437e-08	3.295972e+00	4.295566e-03	3.295704e+00
6.523971879725538e-08	3.295439e+00	4.821099e-03	3.295179e+00
6.527297931867667e-08	3.294846e+00	5.409579e-03	3.294590e+00
6.530563435975908e-08	3.294436e+00	5.820251e-03	3.294180e+00
6.532572693721412e-08	3.294310e+00	5.948201e-03	3.294052e+00
6.534511081955826e-08	3.294308e+00	5.953704e-03	3.294046e+00
6.537180493436558e-08	3.294440e+00	5.826823e-03	3.294173e+00
6.540636171162468e-08	3.294726e+00	5.543744e-03	3.294456e+00
6.544738730234077e-08	3.295072e+00	5.194657e-03	3.294806e+00
6.549205390618632e-08	3.295308e+00	4.947786e-03	3.295052e+00
6.552140153010340e-08	3.295320e+00	4.925519e-03	3.295074e+00
6.554074431893589e-08	3.295232e+00	5.005126e-03	3.294995e+00
6.556489043616171e-08	3.295033e+00	5.193835e-03	3.294806e+00
6.558938602231502e-08	3.294768e+00	5.449196e-03	3.294551e+00
6.562508902975321e-08	3.294337e+00	5.867934e-03	3.294132e+00
6.565779524429772e-08	3.293976e+00	6.222120e-03	3.293778e+00
6.569599512766756e-08	3.293651e+00	6.541563e-03	3.293458e+00
6.571556558787589e-08	3.293555e+00	6.636600e-03	3.293363e+00
6.573767330684011e-08	3.293528e+00	6.663542e-03	3.293337e+00
6.576034017095926e-08	3.293575e+00	6.617210e-03	3.293383e+00
6.579381493127150e-08	3.293741e+00	6.450553e-03	3.293550e+00
6.582894699806376e-08	3.293976e+00	6.213976e-03	3.293786e+00
6.587119682163000e-08	3.294254e+00	5.930509e-03	3.294070e+00
6.590714859204690e-08	3.294426e+00	5.750800e-03	3.294249e+00
6.592575319681910e-08	3.294465e+00	5.706382e-03	3.294294e+00
6.594089694433504e-08	3.294452e+00	5.713871e-03	3.294286e+00
6.596259770192491e-08	3.294371e+00	5.785884e-03	3.294214e+00
6.598754886057922e-08	3.294213e+00	5.933254e-03	3.294067e+00
6.600248376465664e-08	3.294086e+00	6.054202e-03	3.293946e+00
6.601753606761126e-08	3.293936e+00	6.197690e-03	3.293802e+00
6.603214107876890e-08	3.293786e+00	6.342941e-03	3.293657e+00
6.606088467440738e-08	3.293510e+00	6.611304e-03	3.293389e+00
6.608898346702192e-08	3.293306e+00	6.811457e-03	3.293189e+00
6.612069015565416e-08	3.293194e+00	6.922925e-03	3.293077e+00
6.614485430274300e-08	3.293219e+00	6.899636e-03	3.293100e+00
6.617027340565153e-08	3.293362e+00	6.758948e-03	3.293241e+00
6.619819249767044e-08	3.293623e+00	6.500576e-03	3.293499e+00
6.623870985648127e-08	3.294065e+00	6.057461e-03	3.293942e+00
6.629235649659945e-08	3.294589e+00	5.526948e-03	3.294473e+00
6.631975551308003e-08	3.294760e+00	5.348981e-03	3.294651e+00
6.633855416679310e-08	3.294794e+00	5.307105e-03	3.294693e+00
6.635541807703976e-08	3.294765e+00	5.329133e-03	3.294671e+00
6.637069838119918e-08	3.294693e+00	5.395225e-03	3.294605e+00
6.638858292859251e-08	3.294560e+00	5.519999e-03	3.294480e+00
6.640963543621142e-08	3.294361e+00	5.710436e-03	3.294290e+00
6.645174045144921e-08	3.293944e+00	6.115322e-03	3.293885e+00
6.649023242270487e-08	3.293628e+00	6.425721e-03	3.293574e+00
6.651142220241328e-08	3.293530e+00	6.523854e-03	3.293476e+00
6.652905278691325e-08	3.293532e+00	6.523736e-03	3.293476e+00
6.655536371919747e-08	3.293661e+00	6.399741e-03	3.293600e+00
6.658115979556840e-08	3.293913e+00	6.153071e-03	3.293847e+00
6.661794490233884e-08	3.294412e+00	5.659919e-03	3.294340e+00
6.665475845674398e-08	3.294927e+00	5.145239e-03	3.294855e+00
6.669875274678950e-08	3.295420e+00	4.645144e-03	3.295355e+00
6.672333443463079e-08	3.295575e+00	4.482427e-03	3.295518e+00
6.673870865552054e-08	3.295589e+00	4.461823e-03	3.295538e+00
6.675834743033715e-08	3.295523e+00	4.519193e-03	3.295481e+00
6.677698561062751e-08	3.295388e+00	4.645674e-03	3.295354e+00
6.680671840081618e-08	3.295076e+00	4.945752e-03	3.295054e+00
6.683588970468901e-08	3.294734e+00	5.278774e-03	3.294721e+00
6.687724293014131e-08	3.294296e+00	5.711431e-03	3.294289e+00
6.690039137104949e-08	3.294129e+00	5.878039e-03	3.294122e+00
6.691918010732643e-08	3.294075e+00	5.933325e-03	3.294067e+00
6.693585573039036e-08	3.294098e+00	5.913976e-03	3.294086e+00
6.695575730379752e-08	3.294202e+00	5.813535e-03	3.294187e+00
6.697622673210658e-08	3.294386e+00	5.633357e-03	3.294367e+00
6.700954360422403e-08	3.294781e+00	5.243098e-03	3.294757e+00
6.704644497034566e-08	3.295238e+00	4.787577e-03	3.295213e+00
6.708711466881096e-08	3.295666e+00	4.355828e-03	3.295644e+00
6.711034729893664e-08	3.295826e+00	4.190648e-03	3.295809e+00
6.712808817298789e-08	3.295877e+00	4.133878e-03	3.295866e+00
6.714574343046562e-08	3.295871e+00	4.134615e-03	3.295865e+00
6.716191468935887e-08	3.295815e+00	4.185463e-03	3.295815e+00
6.718927035144452e-08	3.295641e+00	4.350579e-03	3.295650e+00
6.722360412702203e-08	3.295359e+00	4.623109e-03	3.295377e+00
6.726341250782547e-08	3.295036e+00	4.939196e-03	3.295061e+00
6.730782603994045e-08	3.294772e+00	5.201078e-03	3.294799e+00
6.733384408900986e-08	3.294706e+00	5.267900e-03	3.294732e+00
6.735387992229968e-08	3.294725e+00	5.249792e-03	3.294750e+00
6.737289505916175e-08	3.294802e+00	5.175219e-03	3.294825e+00
6.740091544746546e-08	3.294989e+00	4.991504e-03	3.295008e+00
6.743185655184019e-08	3.295251e+00	4.732308e-03	3.295268e+00
6.747413042219203e-08	3.295603e+00	4.378815e-03	3.295621e+00
6.752306005084090e-08	3.295908e+00	4.068288e-03	3.295932e+00
6.754623086105718e-08	3.295966e+00	4.004539e-03	3.295995e+00
6.757007988193962e-08	3.295929e+00	4.034872e-03	3.295965e+00
6.759696957229778e-08	3.295797e+00	4.159167e-03	3.295841e+00
6.762994087671503e-08	3.295555e+00	4.392076e-03	3.295608e+00
6.766636408133338e-08	3.295270e+00	4.670953e-03	3.295329e+00
6.769981155214787e-08	3.295057e+00	4.882524e-03	3.295117e+00
6.772058988574959e-08	3.294980e+00	4.960098e-03	3.295040e+00
6.773648396531973e-08	3.294971e+00	4.970972e-03	3.295029e+00
6.775631771402511e-08	3.295017e+00	4.927175e-03	3.295073e+00
6.777595418525651e-08	3.295123e+00	4.825118e-03	3.295175e+00
6.780271977589123e-08	3.295345e+00	4.608049e-03	3.295392e+00
6.783103244435571e-08	3.295636e+00	4.319977e-03	3.295680e+00
6.786448774885156e-08	3.295990e+00	3.968006e-03	3.296032e+00
6.790297636903370e-08	3.296328e+00	3.626886e-03	3.296373e+00
6.792677350037294e-08	3.296459e+00	3.492022e-03	3.296508e+00
6.794647673551837e-08	3.296491e+00	3.454554e-03	3.296546e+00
6.796513570201123e-08	3.296450e+00	3.489846e-03	3.296510e+00
6.799393732270514e-08	3.296280e+00	3.650659e-03	3.296349e+00
6.802886153127786e-08	3.295983e+00	3.939215e-03	3.296061e+00
6.807129706457229e-08	3.295631e+00	4.285802e-03	3.295714e+00
6.812430683200996e-08	3.295355e+00	4.564179e-03	3.295436e+00
6.814534318619000e-08	3.295348e+00	4.574659e-03	3.295425e+00
6.816169126953737e-08	3.295421e+00	4.505107e-03	3.295495e+00
6.817884459469308e-08	3.295561e+00	4.370679e-03	3.295629e+00
6.820449236010820e-08	3.295849e+00	4.088598e-03	3.295911e+00
6.823615532181522e-08	3.296269e+00	3.675394e-03	3.296324e+00
6.827353710711976e-08	3.296745e+00	3.201832e-03	3.296798e+00
6.831492480466537e-08	3.297140e+00	2.803446e-03	3.297197e+00
6.834027464035273e-08	3.297257e+00	2.680580e-03	3.297319e+00
6.835982640777855e-08	3.297250e+00	2.682108e-03	3.297318e+00
6.837796624295654e-08	3.297167e+00	2.759342e-03	3.297241e+00
6.840621407771979e-08	3.296944e+00	2.974371e-03	3.297026e+00
6.843803353714202e-08	3.296643e+00	3.269583e-03	3.296730e+00
6.848136729500365e-08	3.296281e+00	3.630295e-03	3.296370e+00
6.851920894378824e-08	3.296099e+00	3.815774e-03	3.296184e+00
6.854030109901620e-08	3.296096e+00	3.823470e-03	3.296176e+00
6.855660524680815e-08	3.296162e+00	3.761449e-03	3.296238e+00
6.857537295853589e-08	3.296300e+00	3.628455e-03	3.296371e+00
6.859972727171714e-08	3.296545e+00	3.389912e-03	3.296610e+00
6.863115246016902e-08	3.296910e+00	3.031109e-03	3.296969e+00
6.866597970800929e-08	3.297302e+00	2.641515e-03	3.297359e+00
6.869760576980099e-08	3.297594e+00	2.349191e-03	3.297651e+00
6.871667179888201e-08	3.297708e+00	2.234138e-03	3.297766e+00
6.874060534358980e-08	3.297765e+00	2.172337e-03	3.297828e+00
6.876309195252046e-08	3.297749e+00	2.184606e-03	3.297815e+00
6.878582314370319e-08	3.297665e+00	2.264763e-03	3.297735e+00
6.881486712769005e-08	3.297490e+00	2.434896e-03	3.297565e+00
6.885086003290932e-08	3.297234e+00	2.687877e-03	3.297312e+00
6.888435483037330e-08	3.297029e+00	2.892636e-03	3.297107e+00
6.893618400019506e-08	3.296840e+00	3.085137e-03	3.296915e+00
6.895721248440531e-08	3.296834e+00	3.094617e-03	3.296906e+00
6.897481473469643e-08	3.296890e+00	3.042524e-03	3.296957e+00
6.899857104933976e-08	3.297025e+00	2.913523e-03	3.297086e+00
6.902049975649595e-08	3.297194e+00	2.748992e-03	3.297251e+00
6.905356964316238e-08	3.297488e+00	2.460026e-03	3.297540e+00
6.908640972938901e-08	3.297773e+00	2.178460e-03	3.297822e+00
6.910913394809260e-08	3.297935e+00	2.015980e-03	3.297984e+00
6.912854448735307e-08	3.298029e+00	1.921018e-03	3.298079e+00
6.914744473896021e-08	3.298072e+00	1.875652e-03	3.298124e+00
6.916489594823895e-08	3.298061e+00	1.883721e-03	3.298116e+00
6.919219928663737e-08	3.297961e+00	1.978563e-03	3.298021e+00
6.922213939999875e-08	3.297773e+00	2.162607e-03	3.297837e+00
6.926326867992648e-08	3.297463e+00	2.468334e-03	3.297532e+00
6.931307713278775e-08	3.297132e+00	2.800068e-03	3.297200e+00
6.933602660749827e-08	3.297038e+00	2.896359e-03	3.297104e+00
6.935280449238768e-08	3.297026e+00	2.911606e-03	3.297088e+00
6.937527152237087e-08	3.297078e+00	2.865210e-03	3.297135e+00
6.939602998910641e-08	3.297183e+00	2.766021e-03	3.297234e+00
6.941623347285998e-08	3.297332e+00	2.621416e-03	3.297379e+00
6.944477786464139e-08	3.297575e+00	2.383213e-03	3.297617e+00
6.949469059151008e-08	3.297974e+00	1.988117e-03	3.298012e+00
6.952522080881334e-08	3.298153e+00	1.808744e-03	3.298191e+00
6.954475198039426e-08	3.298202e+00	1.758039e-03	3.298242e+00
6.956885189033120e-08	3.298177e+00	1.778866e-03	3.298221e+00
6.959333832179446e-08	3.298064e+00	1.886137e-03	3.298114e+00
6.962719481586009e-08	3.297802e+00	2.141959e-03	3.297858e+00
6.966484676474065e-08	3.297461e+00	2.478591e-03	3.297521e+00
6.971179750503647e-08	3.297092e+00	2.848386e-03	3.297152e+00
6.974269466488674e-08	3.296948e+00	2.995858e-03	3.297004e+00
6.975904978663713e-08	3.296939e+00	3.009355e-03	3.296991e+00
6.977674832359908e-08	3.296989e+00	2.963984e-03	3.297036e+00
6.979323590970583e-08	3.297086e+00	2.871754e-03	3.297128e+00
6.982265653554250e-08	3.297338e+00	2.627824e-03	3.297372e+00
6.985101769534981e-08	3.297617e+00	2.353759e-03	3.297646e+00
6.989208514654514e-08	3.298001e+00	1.973457e-03	3.298027e+00
6.991719696623090e-08	3.298169e+00	1.803504e-03	3.298197e+00
6.993797815279974e-08	3.298231e+00	1.738752e-03	3.298261e+00
6.995791425127119e-08	3.298214e+00	1.750906e-03	3.298249e+00
6.997841729624387e-08	3.298125e+00	1.835837e-03	3.298164e+00
7.000028454043667e-08	3.297958e+00	1.997552e-03	3.298002e+00
7.003671178550523e-08	3.297606e+00	2.343837e-03	3.297656e+00
7.007288911366139e-08	3.297267e+00	2.680517e-03	3.297320e+00
7.011236195906350e-08	3.296994e+00	2.956419e-03	3.297044e+00
7.013605999798923e-08	3.296918e+00	3.036291e-03	3.296964e+00
7.015470818690053e-08	3.296932e+00	3.025945e-03	3.296974e+00
7.018084043293208e-08	3.297039e+00	2.925469e-03	3.297075e+00
7.020494989646969e-08	3.297204e+00	2.766058e-03	3.297234e+00
7.023267622219792e-08	3.297448e+00	2.527912e-03	3.297472e+00
7.026554202066677e-08	3.297744e+00	2.235861e-03	3.297764e+00
7.030476079305071e-08	3.298045e+00	1.936252e-03	3.298064e+00
7.032694118477636e-08	3.298158e+00	1.822594e-03	3.298177e+00
7.034815528220108e-08	3.298201e+00	1.777088e-03	3.298223e+00
7.036786649872550e-08	3.298187e+00	1.787812e-03	3.298212e+00
7.038641869560658e-08	3.298126e+00	1.845682e-03	3.298154e+00
7.041011841418996e-08	3.297994e+00	1.974428e-03	3.298026e+00
7.044350302834652e-08	3.297757e+00	2.207923e-03	3.297792e+00
7.047920144331883e-08	3.297506e+00	2.457662e-03	3.297542e+00
7.052444704759061e-08	3.297259e+00	2.706354e-03	3.297294e+00
7.054541914530703e-08	3.297202e+00	2.766202e-03	3.297234e+00
7.056400072673501e-08	3.297207e+00	2.765184e-03	3.297235e+00
7.058339972323106e-08	3.297262e+00	2.713808e-03	3.297286e+00
7.061008520919182e-08	3.297406e+00	2.575821e-03	3.297424e+00
7.064003682570225e-08	3.297628e+00	2.360724e-03	3.297639e+00
7.067439856423217e-08	3.297899e+00	2.094047e-03	3.297906e+00
7.071959000323737e-08	3.298203e+00	1.791804e-03	3.298208e+00
7.074006569507417e-08	3.298289e+00	1.704150e-03	3.298296e+00
7.075708898140074e-08	3.298310e+00	1.681520e-03	3.298318e+00
7.077731130095402e-08	3.298280e+00	1.707654e-03	3.298292e+00
7.079854707559233e-08	3.298193e+00	1.791458e-03	3.298208e+00
7.083243936270796e-08	3.297977e+00	2.002844e-03	3.297997e+00
7.087262190069289e-08	3.297690e+00	2.287698e-03	3.297712e+00
7.092289617945866e-08	3.297374e+00	2.605011e-03	3.297395e+00
7.094501664798450e-08	3.297287e+00	2.693522e-03	3.297307e+00
7.096444458789203e-08	3.297268e+00	2.716387e-03	3.297284e+00
7.098323090592184e-08	3.297302e+00	2.686830e-03	3.297313e+00
7.101226819035098e-08	3.297437e+00	2.558552e-03	3.297441e+00
7.104478504340631e-08	3.297666e+00	2.336469e-03	3.297663e+00
7.107896628055969e-08	3.297941e+00	2.066275e-03	3.297934e+00
7.111963077913849e-08	3.298232e+00	1.777644e-03	3.298222e+00
7.114329911800454e-08	3.298342e+00	1.665915e-03	3.298334e+00
7.116207257033094e-08	3.298369e+00	1.636732e-03	3.298363e+00
7.118327872589593e-08	3.298332e+00	1.669568e-03	3.298331e+00
7.120493019326201e-08	3.298226e+00	1.771300e-03	3.298229e+00
7.123603857583785e-08	3.297988e+00	2.003895e-03	3.297996e+00
7.127067022542315e-08	3.297681e+00	2.307703e-03	3.297692e+00
7.131376361610199e-08	3.297330e+00	2.657853e-03	3.297342e+00
7.133920153746853e-08	3.297191e+00	2.800057e-03	3.297200e+00
7.135861625973854e-08	3.297152e+00	2.842846e-03	3.297157e+00
7.137652483385081e-08	3.297174e+00	2.826079e-03	3.297174e+00
7.139342449412278e-08	3.297246e+00	2.758018e-03	3.297242e+00
7.142142367787189e-08	3.297444e+00	2.567536e-03	3.297432e+00
7.145304936743118e-08	3.297715e+00	2.302432e-03	3.297698e+00
7.149398064372597e-08	3.298048e+00	1.971726e-03	3.298028e+00
7.152426527482840e-08	3.298224e+00	1.794409e-03	3.298206e+00
7.154236950030603e-08	3.298268e+00	1.748079e-03	3.298252e+00
7.156105338870261e-08	3.298253e+00	1.759818e-03	3.298240e+00
7.157791657593604e-08	3.298192e+00	1.817530e-03	3.298182e+00
7.159685357550728e-08	3.298071e+00	1.934344e-03	3.298066e+00
7.162534617981582e-08	3.297826e+00	2.174308e-03	3.297826e+00
7.166380434724833e-08	3.297466e+00	2.530415e-03	3.297470e+00
7.170829857268038e-08	3.297099e+00	2.896854e-03	3.297103e+00
7.173424406462594e-08	3.296956e+00	3.042092e-03	3.296958e+00
7.175308223948663e-08	3.296914e+00	3.086927e-03	3.296913e+00
7.177146099971422e-08	3.296927e+00	3.077532e-03	3.296922e+00
7.179263771329672e-08	3.296997e+00	3.012326e-03	3.296988e+00
7.181491384995951e-08	3.297122e+00	2.891900e-03	3.297108e+00
7.185146874468740e-08	3.297380e+00	2.639016e-03	3.297361e+00
7.188497702486475e-08	3.297606e+00	2.414578e-03	3.297585e+00
7.192746115206162e-08	3.297817e+00	2.203113e-03	3.297797e+00
7.195072180525466e-08	3.297867e+00	2.150456e-03	3.297850e+00
7.196846842406636e-08	3.297854e+00	2.160629e-03	3.297839e+00
7.198622192303712e-08	3.297799e+00	2.212543e-03	3.297787e+00
7.200825427608934e-08	3.297683e+00	2.325035e-03	3.297675e+00
7.203739031996285e-08	3.297476e+00	2.527016e-03	3.297473e+00
7.206985626681217e-08	3.297221e+00	2.778659e-03	3.297221e+00
7.210908229566958e-08	3.296939e+00	3.059410e-03	3.296941e+00
7.213447846203497e-08	3.296806e+00	3.193304e-03	3.296807e+00
7.215284737553555e-08	3.296757e+00	3.244496e-03	3.296756e+00
7.216976911014155e-08	3.296754e+00	3.250704e-03	3.296749e+00
7.218860739009326e-08	3.296795e+00	3.212680e-03	3.296787e+00
7.221380438654598e-08	3.296910e+00	3.102982e-03	3.296897e+00
7.224491688337607e-08	3.297107e+00	2.910337e-03	3.297090e+00
7.228305301834380e-08	3.297358e+00	2.662032e-03	3.297338e+00
7.233533818729652e-08	3.297630e+00	2.389933e-03	3.297610e+00
7.235739366973799e-08	3.297684e+00	2.333140e-03	3.297667e+00
7.237724199493083e-08	3.297673e+00	2.340825e-03	3.297659e+00
7.239624148673716e-08	3.297613e+00	2.397607e-03	3.297602e+00
7.242413703272303e-08	3.297457e+00	2.548338e-03	3.297452e+00
7.245236217161256e-08	3.297251e+00	2.749958e-03	3.297250e+00
7.249366809599009e-08	3.296939e+00	3.058719e-03	3.296941e+00
7.253322515015791e-08	3.296696e+00	3.302270e-03	3.296698e+00
7.255345472702735e-08	3.296624e+00	3.375711e-03	3.296624e+00
7.257314819129866e-08	3.296610e+00	3.392338e-03	3.296608e+00
7.259092583140227e-08	3.296648e+00	3.358099e-03	3.296642e+00
7.262118859699873e-08	3.296796e+00	3.215523e-03	3.296784e+00
7.265284986269125e-08	3.297020e+00	2.996815e-03	3.297003e+00
7.269586499498918e-08	3.297347e+00	2.673683e-03	3.297326e+00
7.274288124808490e-08	3.297635e+00	2.385240e-03	3.297615e+00
7.276278669408379e-08	3.297698e+00	2.320221e-03	3.297680e+00
7.278128704946554e-08	3.297695e+00	2.319609e-03	3.297680e+00
7.280052730784783e-08	3.297637e+00	2.373949e-03	3.297626e+00
7.282589722899334e-08	3.297489e+00	2.515438e-03	3.297485e+00
7.285585295241621e-08	3.297255e+00	2.744357e-03	3.297256e+00
7.289221568801857e-08	3.296965e+00	3.031272e-03	3.296969e+00
7.293981148750924e-08	3.296671e+00	3.327026e-03	3.296673e+00
7.296118438779575e-08	3.296609e+00	3.391123e-03	3.296609e+00
7.298123197234789e-08	3.296624e+00	3.380658e-03	3.296619e+00
7.299950935276685e-08	3.296694e+00	3.314744e-03	3.296685e+00
7.303129382427891e-08	3.296901e+00	3.113741e-03	3.296886e+00
7.306417614913589e-08	3.297163e+00	2.856658e-03	3.297143e+00
7.310692420855232e-08	3.297481e+00	2.539835e-03	3.297460e+00
7.314325889427610e-08	3.297667e+00	2.351826e-03	3.297648e+00
7.316150364247034e-08	3.297701e+00	2.315146e-03	3.297685e+00
7.317899818750566e-08	3.297680e+00	2.332645e-03	3.297667e+00
7.319765135817876e-08	3.297610e+00	2.398510e-03	3.297601e+00
7.322207111349327e-08	3.297462e+00	2.541767e-03	3.297458e+00
7.325336163486084e-08	3.297225e+00	2.774482e-03	3.297225e+00
7.329108726517252e-08	3.296947e+00	3.050481e-03	3.296949e+00
7.333566616495741e-08	3.296697e+00	3.301031e-03	3.296699e+00
7.335503715098943e-08	3.296647e+00	3.353304e-03	3.296647e+00
7.337791146405828e-08	3.296661e+00	3.343087e-03	3.296657e+00
7.340125435964281e-08	3.296735e+00	3.273624e-03	3.296726e+00
7.342366003161050e-08	3.296856e+00	3.155553e-03	3.296844e+00
7.345575013171223e-08	3.297078e+00	2.938635e-03	3.297061e+00
7.349160487569116e-08	3.297320e+00	2.698277e-03	3.297302e+00
7.353542687249755e-08	3.297550e+00	2.467812e-03	3.297532e+00
7.355717691859010e-08	3.297608e+00	2.407135e-03	3.297593e+00
7.357470549421515e-08	3.297607e+00	2.405839e-03	3.297594e+00
7.359397355140274e-08	3.297562e+00	2.447610e-03	3.297552e+00
