time	V(pulse)	V(ref)	V(v+)
5.558125313295131e-08	3.316601e+00	-1.278383e-02	3.312784e+00
5.562123105230629e-08	3.317715e+00	-1.377246e-02	3.313772e+00
5.566951349473642e-08	3.318813e+00	-1.473505e-02	3.314735e+00
5.570390416347278e-08	3.319364e+00	-1.520076e-02	3.315201e+00
5.573131705589074e-08	3.319627e+00	-1.540077e-02	3.315401e+00
5.575422352695176e-08	3.319727e+00	-1.545282e-02	3.315453e+00
5.577558374971539e-08	3.319701e+00	-1.539266e-02	3.315393e+00
5.579589173282448e-08	3.319477e+00	-1.515499e-02	3.315155e+00
5.583650769904268e-08	3.318414e+00	-1.410311e-02	3.314103e+00
5.589193221993178e-08	3.316149e+00	-1.187423e-02	3.311874e+00
5.592080490170673e-08	3.314691e+00	-1.042546e-02	3.310426e+00
5.593767155808834e-08	3.313815e+00	-9.539294e-03	3.309539e+00
5.595466766981156e-08	3.313020e+00	-8.718983e-03	3.308719e+00
5.597079022728538e-08	3.312415e+00	-8.076227e-03	3.308076e+00
5.599870579597128e-08	3.311684e+00	-7.276240e-03	3.307276e+00
5.603702451938664e-08	3.310941e+00	-6.479208e-03	3.306479e+00
5.607674228366256e-08	3.309911e+00	-5.496101e-03	3.305496e+00
5.611123024069892e-08	3.308122e+00	-3.871492e-03	3.303872e+00
5.614578636234390e-08	3.304965e+00	-9.929333e-04	3.300993e+00
5.617623236380336e-08	3.300979e+00	2.683017e-03	3.297317e+00
5.619650018789700e-08	3.297701e+00	5.743991e-03	3.294256e+00
5.621512834378748e-08	3.294381e+00	8.884554e-03	3.291116e+00
5.623636516999153e-08	3.290601e+00	1.250827e-02	3.287492e+00
5.626333196478308e-08	3.286281e+00	1.671040e-02	3.283290e+00
5.629476066755703e-08	3.282434e+00	2.052308e-02	3.279477e+00
5.632988926179641e-08	3.280041e+00	2.297569e-02	3.277024e+00
5.636772354132351e-08	3.279581e+00	2.353895e-02	3.276461e+00
5.640327504773558e-08	3.280570e+00	2.260592e-02	3.277394e+00
5.643558852856644e-08	3.281864e+00	2.126562e-02	3.278734e+00
5.647047111519086e-08	3.282877e+00	2.008915e-02	3.279911e+00
5.648759996974408e-08	3.282951e+00	1.988617e-02	3.280114e+00
5.650424777453557e-08	3.282544e+00	2.013122e-02	3.279869e+00
5.652233986328404e-08	3.281604e+00	2.087176e-02	3.279128e+00
5.654344387417021e-08	3.279934e+00	2.229149e-02	3.277709e+00
5.656206172686040e-08	3.277996e+00	2.400552e-02	3.275994e+00
5.658439916483643e-08	3.275234e+00	2.651081e-02	3.273489e+00
5.661042834387945e-08	3.271765e+00	2.971404e-02	3.270286e+00
5.663428914055500e-08	3.268626e+00	3.265384e-02	3.267346e+00
5.665789698638341e-08	3.265855e+00	3.528022e-02	3.264720e+00
5.668314236290183e-08	3.263488e+00	3.754682e-02	3.262453e+00
5.670473530418035e-08	3.262105e+00	3.888416e-02	3.261116e+00
5.672607731978396e-08	3.261446e+00	3.952936e-02	3.260471e+00
5.675044789717269e-08	3.261487e+00	3.949515e-02	3.260505e+00
5.677494383079437e-08	3.262296e+00	3.870258e-02	3.261297e+00
5.680611929907780e-08	3.264146e+00	3.686786e-02	3.263132e+00
5.683630504875554e-08	3.266445e+00	3.456066e-02	3.265439e+00
5.687123280935488e-08	3.269284e+00	3.166899e-02	3.268331e+00
5.690631927397004e-08	3.271958e+00	2.890092e-02	3.271099e+00
5.692347468129407e-08	3.273085e+00	2.771170e-02	3.272288e+00
5.693797778911487e-08	3.273865e+00	2.686961e-02	3.273130e+00
5.695615898628350e-08	3.274652e+00	2.600019e-02	3.274000e+00
5.697440044895218e-08	3.275231e+00	2.533612e-02	3.274664e+00
5.700360394420479e-08	3.275825e+00	2.461196e-02	3.275388e+00
5.703478228227796e-08	3.276199e+00	2.411621e-02	3.275884e+00
5.706843695257019e-08	3.276476e+00	2.373468e-02	3.276265e+00
5.708707528568841e-08	3.276654e+00	2.351383e-02	3.276486e+00
5.710596500063144e-08	3.276915e+00	2.322246e-02	3.276778e+00
5.712717460706971e-08	3.277318e+00	2.279256e-02	3.277208e+00
5.714861103553347e-08	3.277865e+00	2.222714e-02	3.277773e+00
5.718139200132768e-08	3.278953e+00	2.112310e-02	3.278877e+00
5.722024430785245e-08	3.280588e+00	1.948767e-02	3.280512e+00
5.726822227778192e-08	3.283006e+00	1.708815e-02	3.282912e+00
5.729642521728699e-08	3.284600e+00	1.551249e-02	3.284487e+00
5.731906304523273e-08	3.285951e+00	1.417597e-02	3.285824e+00
5.733758130524621e-08	3.287047e+00	1.308574e-02	3.286914e+00
5.735838862967518e-08	3.288206e+00	1.192135e-02	3.288079e+00
5.737895299940840e-08	3.289208e+00	1.089952e-02	3.289100e+00
5.740427048847529e-08	3.290192e+00	9.875848e-03	3.290124e+00
5.742941162034113e-08	3.290897e+00	9.122483e-03	3.290878e+00
5.745039662958466e-08	3.291281e+00	8.695533e-03	3.291304e+00
5.746545544507286e-08	3.291447e+00	8.501295e-03	3.291499e+00
5.748243711265179e-08	3.291557e+00	8.365409e-03	3.291635e+00
5.749874042675696e-08	3.291629e+00	8.275861e-03	3.291724e+00
5.751554623783827e-08	3.291712e+00	8.187130e-03	3.291813e+00
5.753289596765821e-08	3.291867e+00	8.042970e-03	3.291957e+00
5.755322822739895e-08	3.292206e+00	7.740523e-03	3.292259e+00
5.757223146170305e-08	3.292754e+00	7.249888e-03	3.292750e+00
5.759651074068676e-08	3.293826e+00	6.273940e-03	3.293726e+00
5.762400198657634e-08	3.295435e+00	4.776331e-03	3.295224e+00
5.765497075240428e-08	3.297502e+00	2.807140e-03	3.297193e+00
5.768120202081085e-08	3.299189e+00	1.158333e-03	3.298842e+00
5.770444861316758e-08	3.300332e+00	-3.931723e-06	3.300004e+00
5.773246062993789e-08	3.301040e+00	-7.975789e-04	3.300797e+00
5.775471129614630e-08	3.301000e+00	-8.650480e-04	3.300865e+00
5.777081348015217e-08	3.300536e+00	-4.966320e-04	3.300497e+00
5.778907581761573e-08	3.299590e+00	3.390777e-04	3.299661e+00
5.781468063199911e-08	3.297844e+00	1.953040e-03	3.298047e+00
5.784309747834179e-08	3.295727e+00	3.973400e-03	3.296027e+00
5.787570197522513e-08	3.293614e+00	6.059100e-03	3.293941e+00
5.791238988490468e-08	3.292087e+00	7.655687e-03	3.292344e+00
5.793355197283670e-08	3.291891e+00	7.940600e-03	3.292059e+00
5.795622397174925e-08	3.292443e+00	7.517116e-03	3.292483e+00
5.798016522501257e-08	3.293693e+00	6.406809e-03	3.293593e+00
5.801200558609873e-08	3.295973e+00	4.278855e-03	3.295721e+00
5.804157532196919e-08	3.298287e+00	2.053924e-03	3.297946e+00
5.805626074778948e-08	3.299362e+00	9.925371e-04	3.299007e+00
5.807074387675681e-08	3.300245e+00	9.511902e-05	3.299905e+00
5.808418471647029e-08	3.300827e+00	-5.217985e-04	3.300522e+00
5.810545311410056e-08	3.301240e+00	-1.026860e-03	3.301027e+00
5.812872819155842e-08	3.301038e+00	-9.555478e-04	3.300956e+00
5.815089389239083e-08	3.300125e+00	-1.852349e-04	3.300185e+00
5.818325177844030e-08	3.297859e+00	1.876434e-03	3.298124e+00
5.821787454139484e-08	3.294835e+00	4.721923e-03	3.295278e+00
5.824819466763654e-08	3.292132e+00	7.326875e-03	3.292673e+00
5.828159815832936e-08	3.289644e+00	9.782691e-03	3.290217e+00
5.831176751622465e-08	3.288157e+00	1.129871e-02	3.288701e+00
5.833736345453282e-08	3.287610e+00	1.190646e-02	3.288094e+00
5.835670799093536e-08	3.287669e+00	1.190781e-02	3.288092e+00
5.837305989980141e-08	3.288044e+00	1.158822e-02	3.288412e+00
5.839402468461594e-08	3.288840e+00	1.085869e-02	3.289141e+00
5.841537553415046e-08	3.289880e+00	9.873982e-03	3.290126e+00
5.844322504719389e-08	3.291375e+00	8.423606e-03	3.291576e+00
5.847210591352946e-08	3.292853e+00	6.955301e-03	3.293045e+00
5.849362983302248e-08	3.293773e+00	6.017241e-03	3.293983e+00
5.851185478837223e-08	3.294339e+00	5.417340e-03	3.294583e+00
5.852855450661721e-08	3.294651e+00	5.063565e-03	3.294936e+00
5.854728660689371e-08	3.294767e+00	4.894273e-03	3.295106e+00
5.856849262132196e-08	3.294626e+00	4.971267e-03	3.295029e+00
5.859795531205646e-08	3.294085e+00	5.429637e-03	3.294570e+00
5.863291078729114e-08	3.293167e+00	6.266103e-03	3.293734e+00
5.866811177018319e-08	3.292195e+00	7.182635e-03	3.292817e+00
5.871866820570616e-08	3.291007e+00	8.327739e-03	3.291672e+00
5.874056010045286e-08	3.290673e+00	8.656984e-03	3.291343e+00
5.876698957817843e-08	3.290525e+00	8.814555e-03	3.291185e+00
5.879100487780685e-08	3.290627e+00	8.732541e-03	3.291267e+00
5.882541172685273e-08	3.291156e+00	8.245643e-03	3.291754e+00
5.886373753775848e-08	3.292114e+00	7.345221e-03	3.292655e+00
5.888148149980491e-08	3.292696e+00	6.792003e-03	3.293208e+00
5.889988944960933e-08	3.293394e+00	6.123862e-03	3.293876e+00
5.892001415468577e-08	3.294192e+00	5.352479e-03	3.294647e+00
5.893813005919632e-08	3.294900e+00	4.660928e-03	3.295339e+00
5.895825078414542e-08	3.295607e+00	3.957649e-03	3.296042e+00
5.898414404606755e-08	3.296312e+00	3.238230e-03	3.296762e+00
5.901449434446054e-08	3.296772e+00	2.734720e-03	3.297265e+00
5.904531088700798e-08	3.296799e+00	2.646832e-03	3.297353e+00
5.907574708688703e-08	3.296447e+00	2.941395e-03	3.297059e+00
5.910952021232010e-08	3.295868e+00	3.486309e-03	3.296514e+00
5.913468672936980e-08	3.295519e+00	3.847490e-03	3.296152e+00
5.915479455555003e-08	3.295449e+00	3.958625e-03	3.296041e+00
5.917415106077979e-08	3.295642e+00	3.830246e-03	3.296170e+00
5.918908871598670e-08	3.295992e+00	3.541619e-03	3.296458e+00
5.920311030177601e-08	3.296512e+00	3.084643e-03	3.296915e+00
5.922745963475676e-08	3.297705e+00	1.993813e-03	3.298006e+00
5.925962957046674e-08	3.299512e+00	2.950678e-04	3.299705e+00
5.928988829662058e-08	3.301172e+00	-1.307938e-03	3.301308e+00
5.931915713427722e-08	3.302408e+00	-2.542360e-03	3.302542e+00
5.935098305346862e-08	3.303053e+00	-3.244285e-03	3.303244e+00
5.938069707486935e-08	3.302869e+00	-3.156048e-03	3.303156e+00
5.940764126180187e-08	3.302005e+00	-2.393627e-03	3.302394e+00
5.943981509882219e-08	3.300405e+00	-8.981245e-04	3.300898e+00
5.946496671194646e-08	3.299019e+00	4.449116e-04	3.299555e+00
5.948843828302524e-08	3.297899e+00	1.574184e-03	3.298426e+00
5.951544515893869e-08	3.297074e+00	2.467932e-03	3.297532e+00
5.953590550677347e-08	3.296915e+00	2.713398e-03	3.297287e+00
5.955619371460609e-08	3.297255e+00	2.482770e-03	3.297517e+00
5.957678965857723e-08	3.298079e+00	1.777863e-03	3.298222e+00
5.960698880064203e-08	3.299842e+00	1.779562e-04	3.299822e+00
5.963004886439330e-08	3.301413e+00	-1.295298e-03	3.301295e+00
5.965463477382743e-08	3.303050e+00	-2.874667e-03	3.302875e+00
5.968499753985315e-08	3.304642e+00	-4.459918e-03	3.304460e+00
5.971270376264980e-08	3.305478e+00	-5.343524e-03	3.305344e+00
5.973334140773064e-08	3.305561e+00	-5.494305e-03	3.305494e+00
5.975312744648507e-08	3.305111e+00	-5.127167e-03	3.305127e+00
5.978281255532107e-08	3.303774e+00	-3.920593e-03	3.303921e+00
5.980479312961934e-08	3.302416e+00	-2.650582e-03	3.302650e+00
5.982784294510887e-08	3.300775e+00	-1.077577e-03	3.301078e+00
5.985459219073382e-08	3.298905e+00	7.513337e-04	3.299249e+00
5.988177992157698e-08	3.297312e+00	2.347520e-03	3.297652e+00
5.991174894311553e-08	3.296118e+00	3.593209e-03	3.296407e+00
5.993662911332292e-08	3.295667e+00	4.114985e-03	3.295885e+00
5.995752628487046e-08	3.295731e+00	4.125454e-03	3.295875e+00
5.997840553235045e-08	3.296163e+00	3.770457e-03	3.296230e+00
6.000200428249662e-08	3.296963e+00	3.052654e-03	3.296947e+00
6.002435374476157e-08	3.297900e+00	2.177410e-03	3.297822e+00
6.005486547795452e-08	3.299226e+00	9.048621e-04	3.299095e+00
6.008421584302740e-08	3.300302e+00	-1.571945e-04	3.300157e+00
6.011715884333724e-08	3.301112e+00	-9.891703e-04	3.300989e+00
6.013778239503471e-08	3.301328e+00	-1.237130e-03	3.301237e+00
6.015468710068828e-08	3.301271e+00	-1.214412e-03	3.301214e+00
6.017675865203472e-08	3.300948e+00	-9.396035e-04	3.300940e+00
6.019805859157130e-08	3.300424e+00	-4.615485e-04	3.300462e+00
6.022855799217997e-08	3.299436e+00	4.691455e-04	3.299531e+00
6.026099073480625e-08	3.298278e+00	1.582675e-03	3.298417e+00
6.030180120581720e-08	3.296866e+00	2.961171e-03	3.297039e+00
6.032933271889678e-08	3.296043e+00	3.775133e-03	3.296225e+00
6.034789510699159e-08	3.295609e+00	4.211360e-03	3.295789e+00
6.036784680332714e-08	3.295283e+00	4.547306e-03	3.295453e+00
6.039264293608110e-08	3.295084e+00	4.768645e-03	3.295231e+00
6.042462935568497e-08	3.295152e+00	4.744472e-03	3.295256e+00
6.045665105293791e-08	3.295576e+00	4.376794e-03	3.295623e+00
6.048730322544594e-08	3.296286e+00	3.723958e-03	3.296276e+00
6.052059551925819e-08	3.297239e+00	2.820159e-03	3.297180e+00
6.054020321161803e-08	3.297797e+00	2.276600e-03	3.297723e+00
6.056220351502560e-08	3.298313e+00	1.755590e-03	3.298244e+00
6.058441558838582e-08	3.298645e+00	1.400152e-03	3.298600e+00
6.060589575071663e-08	3.298724e+00	1.280372e-03	3.298720e+00
6.062788844544787e-08	3.298522e+00	1.427501e-03	3.298573e+00
6.065384586084131e-08	3.297954e+00	1.925399e-03	3.298074e+00
6.068513782321385e-08	3.296982e+00	2.827390e-03	3.297173e+00
6.072122076051721e-08	3.295759e+00	4.003160e-03	3.295997e+00
6.074196855003794e-08	3.295160e+00	4.602199e-03	3.295398e+00
6.076304849702125e-08	3.294785e+00	5.006791e-03	3.294993e+00
6.078416110345687e-08	3.294713e+00	5.133457e-03	3.294867e+00
6.080518258289326e-08	3.294992e+00	4.925594e-03	3.295074e+00
6.082978081274254e-08	3.295738e+00	4.272540e-03	3.295727e+00
6.085886699684230e-08	3.297009e+00	3.099764e-03	3.296900e+00
6.089096395880637e-08	3.298590e+00	1.591068e-03	3.298409e+00
6.091668864379272e-08	3.299709e+00	4.856495e-04	3.299514e+00
6.094732553732820e-08	3.300604e+00	-4.458603e-04	3.300446e+00
6.096927696765155e-08	3.300820e+00	-7.178640e-04	3.300718e+00
6.099176166485781e-08	3.300569e+00	-5.468464e-04	3.300547e+00
6.101506721441785e-08	3.299876e+00	5.883434e-05	3.299941e+00
6.104367297648785e-08	3.298633e+00	1.211721e-03	3.298788e+00
6.107653101788410e-08	3.297074e+00	2.714018e-03	3.297286e+00
6.110674309474218e-08	3.295868e+00	3.924907e-03	3.296075e+00
6.113221713917115e-08	3.295268e+00	4.577399e-03	3.295423e+00
6.115202997117428e-08	3.295196e+00	4.716715e-03	3.295283e+00
6.117103691163056e-08	3.295526e+00	4.466990e-03	3.295533e+00
6.119898234239284e-08	3.296520e+00	3.595532e-03	3.296405e+00
6.122184446870890e-08	3.297642e+00	2.563737e-03	3.297436e+00
6.124380280463668e-08	3.298871e+00	1.398781e-03	3.298601e+00
6.126873739536069e-08	3.300192e+00	1.125682e-04	3.299887e+00
6.129735975097973e-08	3.301361e+00	-1.064525e-03	3.301064e+00
6.132513747879199e-08	3.302002e+00	-1.756585e-03	3.301757e+00
6.134292719072658e-08	3.302045e+00	-1.853781e-03	3.301854e+00
6.136335620270356e-08	3.301682e+00	-1.566250e-03	3.301566e+00
6.138790086149238e-08	3.300852e+00	-8.296468e-04	3.300830e+00
6.140580530340865e-08	3.300017e+00	-5.745039e-05	3.300057e+00
6.142814799200211e-08	3.298801e+00	1.095137e-03	3.298905e+00
6.145332605675620e-08	3.297434e+00	2.421116e-03	3.297579e+00
6.148398378939426e-08	3.296033e+00	3.817212e-03	3.296183e+00
6.151685668969151e-08	3.295008e+00	4.882807e-03	3.295117e+00
6.153502915277481e-08	3.294782e+00	5.152045e-03	3.294848e+00
6.155900691794006e-08	3.294917e+00	5.089286e-03	3.294911e+00
6.157968273581086e-08	3.295329e+00	4.743468e-03	3.295257e+00
6.159951257015678e-08	3.295955e+00	4.177523e-03	3.295823e+00
6.161934078577488e-08	3.296719e+00	3.461042e-03	3.296539e+00
6.165225847153568e-08	3.298037e+00	2.193748e-03	3.297806e+00
6.168296911183678e-08	3.299088e+00	1.155958e-03	3.298844e+00
6.171786201277602e-08	3.299891e+00	3.299018e-04	3.299670e+00
6.174283630718236e-08	3.300147e+00	4.139691e-05	3.299959e+00
6.175941504701601e-08	3.300118e+00	4.093077e-05	3.299959e+00
6.177771386848556e-08	3.299923e+00	2.030594e-04	3.299797e+00
6.179571887654505e-08	3.299597e+00	4.967871e-04	3.299503e+00
6.182510300090428e-08	3.298886e+00	1.161133e-03	3.298839e+00
6.185467222085268e-08	3.298057e+00	1.950044e-03	3.298050e+00
6.189241241322052e-08	3.296964e+00	3.005399e-03	3.296995e+00
6.192578559572458e-08	3.296065e+00	3.883399e-03	3.296117e+00
6.194359337041464e-08	3.295660e+00	4.285444e-03	3.295715e+00
6.196078899052775e-08	3.295357e+00	4.592844e-03	3.295407e+00
6.197692315354910e-08	3.295170e+00	4.791842e-03	3.295208e+00
6.199842341595569e-08	3.295081e+00	4.904744e-03	3.295095e+00
6.202374059808889e-08	3.295213e+00	4.812126e-03	3.295188e+00
6.205499642033960e-08	3.295701e+00	4.381135e-03	3.295619e+00
6.208945623120943e-08	3.296540e+00	3.602556e-03	3.296397e+00
6.212616726933506e-08	3.297592e+00	2.597129e-03	3.297403e+00
6.214439617063095e-08	3.298092e+00	2.107024e-03	3.297893e+00
6.216514935506757e-08	3.298544e+00	1.647158e-03	3.298353e+00
6.218622053607548e-08	3.298825e+00	1.340688e-03	3.298659e+00
6.220584361956166e-08	3.298870e+00	1.256001e-03	3.298744e+00
6.222739876714118e-08	3.298648e+00	1.420625e-03	3.298579e+00
6.225066080127538e-08	3.298112e+00	1.887562e-03	3.298112e+00
6.227802738689487e-08	3.297196e+00	2.730201e-03	3.297270e+00
6.231177007584523e-08	3.295906e+00	3.957453e-03	3.296042e+00
6.233525693194442e-08	3.295055e+00	4.790294e-03	3.295210e+00
6.235289961721165e-08	3.294557e+00	5.298321e-03	3.294702e+00
6.237157335971046e-08	3.294236e+00	5.648890e-03	3.294351e+00
6.238881539378472e-08	3.294155e+00	5.772299e-03	3.294228e+00
6.240550899890002e-08	3.294323e+00	5.655383e-03	3.294345e+00
6.243275536807422e-08	3.295004e+00	5.063777e-03	3.294936e+00
6.246052781456706e-08	3.296041e+00	4.107010e-03	3.295893e+00
6.249844768407973e-08	3.297670e+00	2.546927e-03	3.297453e+00
6.252705398721928e-08	3.298743e+00	1.480601e-03	3.298519e+00
6.255481143657719e-08	3.299426e+00	7.575636e-04	3.299242e+00
6.257180544177627e-08	3.299544e+00	5.938152e-04	3.299406e+00
6.259561678064357e-08	3.299274e+00	7.792679e-04	3.299221e+00
6.261712637952670e-08	3.298666e+00	1.306785e-03	3.298693e+00
6.264889374394606e-08	3.297337e+00	2.533115e-03	3.297467e+00
6.268132907182377e-08	3.295877e+00	3.934573e-03	3.296065e+00
6.272087864378213e-08	3.294396e+00	5.414817e-03	3.294585e+00
6.274602729717797e-08	3.293873e+00	5.980926e-03	3.294019e+00
6.276586241041693e-08	3.293853e+00	6.060249e-03	3.293940e+00
6.278520856948737e-08	3.294185e+00	5.797718e-03	3.294202e+00
6.280944949980234e-08	3.294981e+00	5.089891e-03	3.294910e+00
6.283566778390393e-08	3.296137e+00	4.012406e-03	3.295988e+00
6.286895387554861e-08	3.297730e+00	2.481443e-03	3.297518e+00
6.289808646445127e-08	3.298918e+00	1.299749e-03	3.298700e+00
6.292976591844298e-08	3.299768e+00	4.084154e-04	3.299592e+00
6.294763600301768e-08	3.299928e+00	2.036603e-04	3.299796e+00
6.296926041030593e-08	3.299737e+00	3.264615e-04	3.299674e+00
6.299118404609184e-08	3.299234e+00	7.554214e-04	3.299245e+00
6.300889931318382e-08	3.298621e+00	1.312521e-03	3.298687e+00
6.303171914317810e-08	3.297665e+00	2.209966e-03	3.297790e+00
6.305460611032303e-08	3.296683e+00	3.154371e-03	3.296846e+00
6.308893670284360e-08	3.295415e+00	4.409424e-03	3.295591e+00
6.312140992987808e-08	3.294580e+00	5.269921e-03	3.294730e+00
6.313930489858786e-08	3.294380e+00	5.501701e-03	3.294498e+00
6.315914456971363e-08	3.294434e+00	5.493862e-03	3.294506e+00
6.317885378943517e-08	3.294701e+00	5.277257e-03	3.294723e+00
6.319366165734192e-08	3.295041e+00	4.974790e-03	3.295025e+00
6.321341150625707e-08	3.295634e+00	4.426994e-03	3.295573e+00
6.323317410740207e-08	3.296305e+00	3.791549e-03	3.296209e+00
6.326259590279554e-08	3.297313e+00	2.816014e-03	3.297184e+00
6.329099870274165e-08	3.298152e+00	1.985315e-03	3.298015e+00
6.332239205868338e-08	3.298811e+00	1.311460e-03	3.298688e+00
6.334856485911912e-08	3.299103e+00	9.949751e-04	3.299005e+00
6.336814300186120e-08	3.299139e+00	9.331749e-04	3.299067e+00
6.338477441965757e-08	3.299047e+00	1.001675e-03	3.298998e+00
6.340156438277437e-08	3.298847e+00	1.175723e-03	3.298824e+00
6.342646736212603e-08	3.298412e+00	1.574279e-03	3.298426e+00
6.345508342307008e-08	3.297784e+00	2.164659e-03	3.297835e+00
6.349222582442942e-08	3.296908e+00	3.004950e-03	3.296995e+00
6.354029665822581e-08	3.295864e+00	4.026853e-03	3.295973e+00
6.355986376841168e-08	3.295540e+00	4.352788e-03	3.295647e+00
6.358036340266842e-08	3.295342e+00	4.564217e-03	3.295436e+00
6.360161103463143e-08	3.295305e+00	4.625400e-03	3.295375e+00
6.363151322715756e-08	3.295538e+00	4.441276e-03	3.295559e+00
6.366150437072748e-08	3.296076e+00	3.959361e-03	3.296041e+00
6.369835551738256e-08	3.297038e+00	3.061931e-03	3.296938e+00
6.373244112199828e-08	3.298034e+00	2.106863e-03	3.297893e+00
6.375131293230290e-08	3.298543e+00	1.605393e-03	3.298395e+00
6.377110822531054e-08	3.298952e+00	1.186541e-03	3.298813e+00
6.379057137500733e-08	3.299185e+00	9.298066e-04	3.299070e+00
6.381202797419613e-08	3.299203e+00	8.718814e-04	3.299128e+00
6.383807757469738e-08	3.298886e+00	1.125394e-03	3.298875e+00
6.386794931184118e-08	3.298137e+00	1.795413e-03	3.298205e+00
6.389919607994669e-08	3.297065e+00	2.798191e-03	3.297202e+00
6.393486401429676e-08	3.295750e+00	4.065543e-03	3.295934e+00
6.395495460252720e-08	3.295112e+00	4.700934e-03	3.295299e+00
6.397547172059174e-08	3.294675e+00	5.161599e-03	3.294838e+00
6.399595800454374e-08	3.294519e+00	5.362093e-03	3.294638e+00
6.401991246187252e-08	3.294705e+00	5.245784e-03	3.294754e+00
6.404201047701391e-08	3.295228e+00	4.793560e-03	3.295206e+00
6.407331114467851e-08	3.296375e+00	3.738007e-03	3.296262e+00
6.410516444082225e-08	3.297720e+00	2.455690e-03	3.297544e+00
6.413125065518458e-08	3.298731e+00	1.459001e-03	3.298541e+00
6.415922824253933e-08	3.299507e+00	6.572065e-04	3.299343e+00
6.417978943610901e-08	3.299762e+00	3.578566e-04	3.299642e+00
6.420011213189519e-08	3.299680e+00	3.806774e-04	3.299619e+00
6.422083423301235e-08	3.299268e+00	7.249696e-04	3.299275e+00
6.425002945321270e-08	3.298299e+00	1.606074e-03	3.298394e+00
6.428236403981082e-08	3.297018e+00	2.822093e-03	3.297178e+00
6.431888290448549e-08	3.295705e+00	4.118397e-03	3.295882e+00
6.435190410011170e-08	3.294924e+00	4.936811e-03	3.295063e+00
6.437075603740727e-08	3.294798e+00	5.107170e-03	3.294893e+00
6.439101826898257e-08	3.295007e+00	4.959973e-03	3.295040e+00
6.441481213047396e-08	3.295585e+00	4.457853e-03	3.295542e+00
6.443952525247439e-08	3.296452e+00	3.660920e-03	3.296339e+00
6.446456008322897e-08	3.297457e+00	2.705782e-03	3.297294e+00
6.449512762046404e-08	3.298585e+00	1.598072e-03	3.298402e+00
6.452807521085696e-08	3.299465e+00	6.965208e-04	3.299304e+00
6.455043091511915e-08	3.299734e+00	3.871968e-04	3.299613e+00
6.457056402222508e-08	3.299667e+00	4.038813e-04	3.299596e+00
6.459089643769123e-08	3.299311e+00	7.025639e-04	3.299297e+00
6.462159732802837e-08	3.298427e+00	1.506047e-03	3.298494e+00
6.464543421155654e-08	3.297578e+00	2.305555e-03	3.297694e+00
6.467027354281394e-08	3.296668e+00	3.187275e-03	3.296813e+00
6.469924552773287e-08	3.295778e+00	4.074369e-03	3.295926e+00
6.472879527354828e-08	3.295163e+00	4.714176e-03	3.295286e+00
6.474740007638256e-08	3.295000e+00	4.906638e-03	3.295093e+00
6.476784101896689e-08	3.295056e+00	4.890331e-03	3.295110e+00
6.478831865743559e-08	3.295299e+00	4.689493e-03	3.295310e+00
6.480534546953016e-08	3.295630e+00	4.391707e-03	3.295608e+00
6.482631420405776e-08	3.296151e+00	3.906769e-03	3.296093e+00
6.484967193583117e-08	3.296787e+00	3.300366e-03	3.296700e+00
6.488034880718288e-08	3.297582e+00	2.524392e-03	3.297476e+00
6.491428969326047e-08	3.298286e+00	1.819422e-03	3.298181e+00
6.494293423089967e-08	3.298660e+00	1.429058e-03	3.298571e+00
6.496499606991464e-08	3.298770e+00	1.297097e-03	3.298703e+00
6.498171964391292e-08	3.298736e+00	1.312087e-03	3.298688e+00
6.500150460163948e-08	3.298578e+00	1.444236e-03	3.298556e+00
6.502140485919456e-08	3.298312e+00	1.683794e-03	3.298316e+00
6.505307411733418e-08	3.297741e+00	2.215819e-03	3.297784e+00
6.508483571693222e-08	3.297083e+00	2.841242e-03	3.297159e+00
6.513039582532114e-08	3.296140e+00	3.753921e-03	3.296246e+00
6.515508552115221e-08	3.295706e+00	4.184384e-03	3.295816e+00
6.517180392424133e-08	3.295497e+00	4.398987e-03	3.295601e+00
6.519136534445674e-08	3.295364e+00	4.546567e-03	3.295454e+00
6.521112665003519e-08	3.295354e+00	4.577819e-03	3.295422e+00
6.523271993763494e-08	3.295512e+00	4.450794e-03	3.295549e+00
6.526549251369657e-08	3.296032e+00	3.983383e-03	3.296017e+00
6.530640633269155e-08	3.296976e+00	3.103453e-03	3.296896e+00
6.534458893701058e-08	3.297991e+00	2.132606e-03	3.297867e+00
6.536227501368018e-08	3.298434e+00	1.696805e-03	3.298303e+00
6.538152861888500e-08	3.298815e+00	1.309573e-03	3.298691e+00
6.540095140247313e-08	3.299054e+00	1.049296e-03	3.298951e+00
6.541867246672517e-08	3.299103e+00	9.687182e-04	3.299031e+00
6.543936911795275e-08	3.298932e+00	1.091935e-03	3.298908e+00
6.546356887723763e-08	3.298451e+00	1.510544e-03	3.298490e+00
6.549404110312896e-08	3.297547e+00	2.343382e-03	3.297657e+00
6.552771456081892e-08	3.296390e+00	3.445121e-03	3.296555e+00
6.555123467190729e-08	3.295618e+00	4.201955e-03	3.295798e+00
6.556866230351287e-08	3.295167e+00	4.660700e-03	3.295339e+00
6.558830579576048e-08	3.294846e+00	5.008258e-03	3.294992e+00
6.560550143525304e-08	3.294762e+00	5.126695e-03	3.294873e+00
6.562823377863190e-08	3.294952e+00	4.995475e-03	3.295005e+00
6.565392742327862e-08	3.295506e+00	4.512677e-03	3.295487e+00
